@relation pole_swing_up

@attribute sin_theta numeric
@attribute cos_theta numeric
@attribute theta_d numeric
@attribute force {NONE,RIGHT,LEFT}
@attribute class numeric

@data
-0.677,-0.736,-0.082,LEFT,-0.738
-0.665,-0.747,-0.239,LEFT,-0.75
-0.642,-0.767,-0.376,LEFT,-0.772
-0.607,-0.795,-0.485,LEFT,-0.8
-0.565,-0.825,-0.555,LEFT,-0.831
-0.517,-0.856,-0.58,LEFT,-0.862
-0.487,-0.873,-0.571,RIGHT,-0.88
-0.394,-0.919,-1.5,RIGHT,-0.931
-0.212,-0.977,-2.284,RIGHT,-0.986
0.045,-0.999,-2.845,RIGHT,-0.995
0.102,-0.995,-2.925,LEFT,-0.987
0.352,-0.936,-2.17,LEFT,-0.921
0.506,-0.863,-1.224,LEFT,-0.851
0.566,-0.824,-0.185,LEFT,-0.824
0.538,-0.843,0.859,LEFT,-0.854
0.418,-0.908,1.822,LEFT,-0.923
0.207,-0.978,2.613,LEFT,-0.988
-0.082,-0.997,3.15,LEFT,-0.989
-0.4,-0.916,3.381,LEFT,-0.887
-0.681,-0.733,3.312,LEFT,-0.687
-0.875,-0.484,3.01,LEFT,-0.431
-0.975,-0.223,2.569,LEFT,-0.174
-1.0,0.007,2.073,LEFT,0.048
-0.982,0.189,1.581,LEFT,0.219
-0.948,0.319,1.122,LEFT,0.339
-0.915,0.404,0.701,LEFT,0.416
-0.893,0.449,0.311,LEFT,0.454
-0.888,0.46,-0.062,LEFT,0.458
-0.899,0.437,-0.434,LEFT,0.429
-0.925,0.381,-0.82,LEFT,0.365
-0.952,0.307,-1.148,LEFT,0.284
-0.985,0.175,-1.584,LEFT,0.143
-1.0,-0.005,-2.04,LEFT,-0.047
-0.973,-0.23,-2.489,LEFT,-0.279
-0.877,-0.48,-2.875,LEFT,-0.531
-0.695,-0.719,-3.123,LEFT,-0.761
-0.493,-0.87,-3.166,RIGHT,-0.9
-0.156,-0.988,-3.957,RIGHT,-0.997
0.26,-0.966,-4.367,RIGHT,-0.939
0.647,-0.763,-4.372,RIGHT,-0.704
0.903,-0.43,-4.057,RIGHT,-0.356
0.998,-0.062,-3.575,RIGHT,0.009
0.964,0.267,-3.072,RIGHT,0.325
0.85,0.527,-2.65,RIGHT,0.571
0.693,0.721,-2.366,RIGHT,0.752
0.623,0.782,-2.299,RIGHT,0.81
0.432,0.902,-2.257,RIGHT,0.921
0.213,0.977,-2.415,RIGHT,0.986
-0.044,0.999,-2.803,RIGHT,0.995
-0.348,0.938,-3.46,RIGHT,0.911
-0.679,0.734,-4.424,RIGHT,0.67
-0.949,0.315,-5.683,RIGHT,0.203
-0.95,-0.312,-7.082,RIGHT,-0.445
-0.465,-0.885,-7.854,RIGHT,-0.95
0.362,-0.932,-7.854,RIGHT,-0.855
0.944,-0.331,-7.854,RIGHT,-0.169
0.887,0.462,-7.854,RIGHT,0.595
0.309,0.951,-7.716,RIGHT,0.987
-0.458,0.889,-7.854,RIGHT,0.801
-0.976,0.219,-7.854,RIGHT,0.03
-0.841,-0.541,-7.854,RIGHT,-0.706
0.093,-0.996,-7.854,RIGHT,-0.949
0.938,-0.347,-7.854,RIGHT,-0.134
0.749,0.662,-7.854,RIGHT,0.804
-0.204,0.979,-7.854,RIGHT,0.914
-0.967,0.255,-7.854,RIGHT,0.021
-0.562,-0.827,-7.854,RIGHT,-0.944
0.66,-0.751,-7.854,RIGHT,-0.554
0.832,-0.554,-7.854,NONE,-0.32
0.781,0.625,-7.854,NONE,0.793
-0.282,0.959,-7.854,NONE,0.867
-0.996,0.09,-7.854,NONE,-0.157
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,NONE,-1.0
0.0,-1.0,0.0,RIGHT,-1.0
0.025,-1.0,-0.489,RIGHT,-0.999
0.096,-0.995,-0.927,RIGHT,-0.993
0.205,-0.979,-1.271,RIGHT,-0.973
0.34,-0.941,-1.491,RIGHT,-0.93
0.48,-0.877,-1.574,RIGHT,-0.862
0.61,-0.792,-1.523,RIGHT,-0.773
0.718,-0.696,-1.355,RIGHT,-0.676
0.798,-0.602,-1.097,RIGHT,-0.585
0.851,-0.525,-0.778,RIGHT,-0.512
0.877,-0.48,-0.494,NONE,-0.473
0.88,-0.475,0.371,NONE,-0.483
0.84,-0.543,1.209,NONE,-0.565
0.742,-0.67,1.974,NONE,-0.7
0.57,-0.822,2.6,NONE,-0.851
0.318,-0.948,3.013,NONE,-0.966
0.013,-1.0,3.146,NONE,-0.999
-0.291,-0.957,2.976,NONE,-0.938
-0.543,-0.84,2.534,NONE,-0.812
-0.714,-0.7,1.89,NONE,-0.673
-0.811,-0.584,1.121,NONE,-0.567
-0.851,-0.525,0.295,NONE,-0.521
-0.844,-0.536,-0.538,NONE,-0.546
-0.79,-0.612,-1.334,NONE,-0.634
-0.675,-0.737,-2.041,NONE,-0.765
-0.487,-0.873,-2.594,NONE,-0.898
-0.229,-0.974,-2.922,NONE,-0.985
0.067,-0.998,-2.972,NONE,-0.992
0.347,-0.938,-2.738,NONE,-0.918
0.569,-0.822,-2.258,NONE,-0.796
0.638,-0.77,-2.012,LEFT,-0.746
0.74,-0.672,-0.815,LEFT,-0.662
0.753,-0.658,0.425,LEFT,-0.666
0.703,-0.711,1.393,RIGHT,-0.731
0.592,-0.806,1.515,RIGHT,-0.824
0.462,-0.887,1.517,RIGHT,-0.9
0.328,-0.945,1.39,RIGHT,-0.953
0.229,-0.974,1.197,LEFT,-0.979
0.078,-0.997,1.837,LEFT,-0.999
-0.13,-0.991,2.294,LEFT,-0.984
-0.365,-0.931,2.527,LEFT,-0.911
-0.588,-0.809,2.532,LEFT,-0.778
-0.767,-0.642,2.34,LEFT,-0.606
-0.887,-0.461,2.003,LEFT,-0.426
-0.956,-0.295,1.578,LEFT,-0.266
-0.986,-0.164,1.111,LEFT,-0.143
-0.997,-0.078,0.629,LEFT,-0.066
-0.999,-0.039,0.147,LEFT,-0.037
-0.999,-0.048,-0.332,LEFT,-0.056
-0.994,-0.105,-0.803,LEFT,-0.122
-0.978,-0.208,-1.261,LEFT,-0.233
-0.966,-0.26,-1.437,LEFT,-0.288
-0.91,-0.414,-1.843,LEFT,-0.448
-0.809,-0.588,-2.169,LEFT,-0.623
-0.655,-0.756,-2.368,LEFT,-0.786
-0.457,-0.889,-2.391,LEFT,-0.91
-0.24,-0.971,-2.21,LEFT,-0.98
-0.04,-0.999,-1.824,LEFT,-1.0
0.116,-0.993,-1.266,LEFT,-0.99
0.208,-0.978,-0.592,LEFT,-0.976
0.231,-0.973,0.131,LEFT,-0.974
0.227,-0.974,0.276,NONE,-0.975
0.189,-0.982,0.478,NONE,-0.984
0.134,-0.991,0.633,NONE,-0.993
0.067,-0.998,0.725,NONE,-0.999
-0.008,-1.0,0.747,NONE,-1.0
-0.081,-0.997,0.696,NONE,-0.996
-0.144,-0.99,0.579,NONE,-0.988
-0.193,-0.981,0.407,NONE,-0.98
-0.223,-0.975,0.199,RIGHT,-0.974
-0.216,-0.976,-0.376,NONE,-0.978
-0.17,-0.985,-0.561,NONE,-0.987
-0.107,-0.994,-0.692,NONE,-0.996
-0.035,-0.999,-0.754,NONE,-1.0
0.042,-0.999,-0.743,NONE,-0.998
0.111,-0.994,-0.661,NONE,-0.992
0.171,-0.985,-0.515,NONE,-0.984
0.212,-0.977,-0.322,NONE,-0.976
0.232,-0.973,-0.101,NONE,-0.972
0.231,-0.973,0.128,NONE,-0.974
0.208,-0.978,0.343,NONE,-0.98
0.165,-0.986,0.523,NONE,-0.988
0.106,-0.994,0.651,NONE,-0.996
0.038,-0.999,0.715,NONE,-1.0
-0.034,-0.999,0.71,NONE,-0.999
-0.101,-0.995,0.636,NONE,-0.993
-0.126,-0.992,0.589,NONE,-0.991
-0.177,-0.984,0.434,NONE,-0.983
-0.21,-0.978,0.239,NONE,-0.977
-0.223,-0.975,0.024,NONE,-0.975
-0.215,-0.977,-0.192,NONE,-0.978
-0.186,-0.982,-0.387,NONE,-0.984
-0.14,-0.99,-0.543,NONE,-0.992
-0.081,-0.997,-0.646,NONE,-0.998
-0.014,-1.0,-0.686,NONE,-1.0
0.055,-0.999,-0.659,NONE,-0.998
0.116,-0.993,-0.568,NONE,-0.992
0.166,-0.986,-0.424,NONE,-0.985
0.198,-0.98,-0.241,NONE,-0.979
0.212,-0.977,-0.037,NONE,-0.977
0.205,-0.979,0.169,NONE,-0.979
0.18,-0.984,0.357,NONE,-0.985
0.136,-0.991,0.508,NONE,-0.992
0.081,-0.997,0.61,NONE,-0.998
0.017,-1.0,0.652,NONE,-1.0
-0.01,-1.0,0.651,RIGHT,-1.0
-0.048,-0.999,0.115,RIGHT,-0.999
-0.049,-0.999,0.005,LEFT,-0.999
-0.072,-0.997,0.447,LEFT,-0.997
-0.136,-0.991,0.842,LEFT,-0.988
-0.213,-0.977,1.099,RIGHT,-0.972
-0.284,-0.959,0.342,RIGHT,-0.958
-0.279,-0.96,-0.439,RIGHT,-0.963
-0.2,-0.98,-1.171,RIGHT,-0.984
-0.052,-0.999,-1.785,RIGHT,-1.0
0.149,-0.989,-2.22,RIGHT,-0.981
0.375,-0.927,-2.44,RIGHT,-0.907
0.59,-0.808,-2.441,RIGHT,-0.778
0.762,-0.647,-2.25,RIGHT,-0.613
0.88,-0.475,-1.92,RIGHT,-0.441
0.948,-0.318,-1.504,RIGHT,-0.29
0.981,-0.194,-1.043,RIGHT,-0.175
0.993,-0.115,-0.567,RIGHT,-0.104
0.997,-0.082,-0.088,RIGHT,-0.081
0.995,-0.097,0.387,RIGHT,-0.106
0.987,-0.159,0.853,RIGHT,-0.176
0.965,-0.264,1.3,RIGHT,-0.29
0.914,-0.406,1.709,RIGHT,-0.438
0.822,-0.57,2.044,RIGHT,-0.604
0.771,-0.637,2.148,RIGHT,-0.67
0.712,-0.702,2.23,RIGHT,-0.733
0.534,-0.845,2.321,RIGHT,-0.869
0.328,-0.945,2.222,RIGHT,-0.958
0.125,-0.992,1.923,RIGHT,-0.996
-0.044,-0.999,1.442,RIGHT,-0.997
-0.157,-0.988,0.827,RIGHT,-0.985
-0.205,-0.979,0.139,RIGHT,-0.978
-0.185,-0.983,-0.555,RIGHT,-0.985
-0.097,-0.995,-1.19,RIGHT,-0.997
0.049,-0.999,-1.704,RIGHT,-0.997
0.235,-0.972,-2.048,RIGHT,-0.961
0.436,-0.9,-2.197,RIGHT,-0.88
0.621,-0.783,-2.155,RIGHT,-0.756
0.769,-0.64,-1.949,RIGHT,-0.609
0.835,-0.55,-1.766,LEFT,-0.522
0.89,-0.456,-0.403,LEFT,-0.451
0.89,-0.457,0.421,RIGHT,-0.465
0.861,-0.509,0.775,RIGHT,-0.523
0.81,-0.587,1.086,RIGHT,-0.605
0.732,-0.681,1.331,RIGHT,-0.7
0.628,-0.778,1.486,RIGHT,-0.796
0.504,-0.864,1.528,RIGHT,-0.879
0.477,-0.879,1.521,NONE,-0.893
0.32,-0.947,1.898,NONE,-0.959
0.124,-0.992,2.098,NONE,-0.997
-0.087,-0.996,2.095,NONE,-0.992
-0.284,-0.959,1.891,NONE,-0.948
-0.444,-0.896,1.513,NONE,-0.883
-0.554,-0.833,1.008,NONE,-0.822
-0.569,-0.822,0.896,RIGHT,-0.813
-0.598,-0.802,-0.187,RIGHT,-0.805
-0.538,-0.843,-1.244,RIGHT,-0.857
-0.385,-0.923,-2.187,RIGHT,-0.939
-0.138,-0.99,-2.925,RIGHT,-0.997
0.179,-0.984,-3.377,RIGHT,-0.97
0.503,-0.865,-3.507,RIGHT,-0.827
0.765,-0.644,-3.344,RIGHT,-0.592
0.928,-0.373,-2.974,RIGHT,-0.318
0.994,-0.108,-2.498,RIGHT,-0.059
0.993,0.116,-1.998,RIGHT,0.155
0.958,0.288,-1.523,RIGHT,0.316
0.912,0.41,-1.093,RIGHT,0.429
0.872,0.49,-0.711,RIGHT,0.502
0.844,0.536,-0.366,RIGHT,0.542
0.838,0.546,-0.235,NONE,0.549
0.847,0.532,0.585,NONE,0.52
0.896,0.444,1.426,NONE,0.417
0.963,0.27,2.319,NONE,0.223
1.0,-0.005,3.258,NONE,-0.072
0.93,-0.368,4.178,NONE,-0.447
0.671,-0.741,4.934,NONE,-0.805
0.217,-0.976,5.33,NONE,-0.994
-0.308,-0.951,5.23,NONE,-0.914
-0.725,-0.688,4.659,NONE,-0.619
-0.786,-0.619,4.501,NONE,-0.547
-0.916,-0.402,3.972,NONE,-0.329
-0.998,-0.064,2.988,NONE,-0.007
-0.983,0.183,1.988,NONE,0.22
-0.944,0.329,1.028,NONE,0.346
-0.924,0.382,0.109,NONE,0.382
-0.937,0.349,-0.796,NONE,0.333
-0.973,0.23,-1.719,NONE,0.194
-1.0,0.013,-2.667,NONE,-0.043
-0.955,-0.297,-3.602,NONE,-0.367
-0.762,-0.647,-4.418,NONE,-0.713
-0.385,-0.923,-4.947,NONE,-0.957
0.107,-0.994,-5.036,NONE,-0.978
0.561,-0.828,-4.65,NONE,-0.773
0.855,-0.519,-3.898,NONE,-0.452
0.98,-0.2,-2.953,NONE,-0.144
0.999,0.044,-1.953,NONE,0.081
0.982,0.189,-0.967,NONE,0.205
0.979,0.205,-0.773,RIGHT,0.22
0.966,0.258,-0.315,RIGHT,0.263
0.964,0.267,0.13,RIGHT,0.264
0.973,0.233,0.575,RIGHT,0.221
0.988,0.154,1.027,RIGHT,0.133
1.0,0.03,1.489,RIGHT,-0.001
0.99,-0.142,1.949,RIGHT,-0.181
0.936,-0.352,2.376,RIGHT,-0.396
0.817,-0.577,2.715,RIGHT,-0.621
0.624,-0.782,2.899,RIGHT,-0.816
0.374,-0.927,2.862,RIGHT,-0.947
0.109,-0.994,2.571,RIGHT,-0.998
-0.122,-0.992,2.037,RIGHT,-0.987
-0.287,-0.958,1.313,RIGHT,-0.95
-0.372,-0.928,0.474,RIGHT,-0.925
-0.375,-0.927,-0.399,RIGHT,-0.93
-0.298,-0.955,-1.228,RIGHT,-0.962
-0.245,-0.97,-1.529,LEFT,-0.976
-0.11,-0.994,-1.187,LEFT,-0.996
-0.014,-1.0,-0.735,LEFT,-1.0
0.034,-0.999,-0.216,LEFT,-0.999
0.029,-1.0,0.318,LEFT,-1.0
-0.029,-1.0,0.816,LEFT,-0.999
-0.085,-0.996,1.078,NONE,-0.994
-0.186,-0.983,0.934,NONE,-0.979
-0.266,-0.964,0.702,NONE,-0.96
-0.32,-0.947,0.407,NONE,-0.945
-0.343,-0.94,0.078,NONE,-0.939
-0.334,-0.943,-0.256,NONE,-0.944
-0.295,-0.955,-0.562,NONE,-0.959
-0.228,-0.974,-0.814,NONE,-0.977
-0.139,-0.99,-0.986,NONE,-0.993
-0.037,-0.999,-1.062,NONE,-1.0
0.07,-0.998,-1.035,NONE,-0.996
0.167,-0.986,-0.908,NONE,-0.983
0.246,-0.969,-0.696,NONE,-0.966
0.3,-0.954,-0.421,NONE,-0.952
0.326,-0.946,-0.109,NONE,-0.945
0.324,-0.946,0.146,NONE,-0.947
0.295,-0.955,0.449,NONE,-0.958
0.239,-0.971,0.707,NONE,-0.974
0.16,-0.987,0.896,NONE,-0.99
0.066,-0.998,0.998,NONE,-0.999
-0.036,-0.999,1.002,NONE,-0.998
-0.056,-0.998,0.991,NONE,-0.997
-0.149,-0.989,0.88,NONE,-0.986
-0.227,-0.974,0.686,NONE,-0.971
-0.282,-0.959,0.43,NONE,-0.957
-0.289,-0.957,0.373,LEFT,-0.955
-0.314,-0.949,0.493,LEFT,-0.946
-0.369,-0.93,0.655,LEFT,-0.925
-0.434,-0.901,0.755,LEFT,-0.895
-0.502,-0.865,0.789,LEFT,-0.857
-0.568,-0.823,0.757,LEFT,-0.815
-0.625,-0.78,0.664,LEFT,-0.772
-0.67,-0.742,0.522,LEFT,-0.735
-0.702,-0.712,0.344,LEFT,-0.707
-0.714,-0.7,0.226,LEFT,-0.697
-0.723,-0.691,0.019,LEFT,-0.691
-0.717,-0.697,-0.187,LEFT,-0.7
-0.697,-0.717,-0.378,LEFT,-0.723
-0.663,-0.749,-0.541,LEFT,-0.756
-0.617,-0.787,-0.663,LEFT,-0.796
-0.559,-0.829,-0.733,LEFT,-0.837
-0.497,-0.868,-0.743,LEFT,-0.875
-0.433,-0.901,-0.691,LEFT,-0.907
-0.374,-0.927,-0.579,LEFT,-0.932
-0.327,-0.945,-0.417,LEFT,-0.948
-0.297,-0.955,-0.218,LEFT,-0.956
-0.287,-0.958,-0.001,LEFT,-0.958
-0.296,-0.955,0.214,LEFT,-0.954
-0.326,-0.945,0.407,LEFT,-0.942
-0.372,-0.928,0.561,LEFT,-0.924
-0.428,-0.904,0.663,LEFT,-0.898
-0.453,-0.892,0.688,RIGHT,-0.886
-0.471,-0.882,-0.274,RIGHT,-0.885
-0.405,-0.914,-1.203,RIGHT,-0.925
-0.252,-0.968,-2.015,RIGHT,-0.978
-0.02,-1.0,-2.63,RIGHT,-0.999
0.261,-0.965,-2.986,RIGHT,-0.948
0.538,-0.843,-3.062,RIGHT,-0.809
0.763,-0.647,-2.889,RIGHT,-0.602
0.908,-0.418,-2.536,RIGHT,-0.372
0.98,-0.198,-2.083,RIGHT,-0.158
1.0,-0.016,-1.591,RIGHT,0.015
0.993,0.119,-1.1,RIGHT,0.139
0.979,0.203,-0.625,RIGHT,0.214
0.97,0.241,-0.166,RIGHT,0.244
0.972,0.236,0.284,RIGHT,0.229
0.983,0.186,0.736,RIGHT,0.171
0.996,0.091,1.196,RIGHT,0.066
1.0,0.011,1.475,LEFT,-0.022
0.978,-0.209,2.927,LEFT,-0.268
0.841,-0.541,4.296,LEFT,-0.614
0.488,-0.873,5.418,LEFT,-0.921
-0.07,-0.998,6.077,LEFT,-0.982
-0.633,-0.774,6.16,LEFT,-0.69
-0.96,-0.28,5.793,LEFT,-0.169
-0.964,0.266,5.27,LEFT,0.364
-0.715,0.699,4.881,LEFT,0.765
-0.31,0.951,4.821,LEFT,0.976
0.181,0.983,5.204,LEFT,0.959
0.386,0.923,5.493,NONE,0.874
0.824,0.566,6.042,NONE,0.461
0.999,-0.044,6.902,NONE,-0.183
0.713,-0.701,7.709,NONE,-0.803
0.003,-1.0,8.002,NONE,-0.988
-0.704,-0.71,7.558,NONE,-0.597
-0.997,-0.078,6.613,NONE,0.052
-0.862,0.507,5.614,NONE,0.599
-0.494,0.869,4.886,NONE,0.913
-0.048,0.999,4.57,NONE,0.999
0.4,0.916,4.699,NONE,0.874
0.719,0.695,5.103,NONE,0.617
0.976,0.219,5.897,NONE,0.101
0.915,-0.402,6.793,NONE,-0.524
0.428,-0.904,7.413,NONE,-0.957
-0.3,-0.954,7.404,NONE,-0.9
-0.85,-0.526,6.74,NONE,-0.409
-0.997,0.071,5.739,NONE,0.182
-0.828,0.56,4.774,NONE,0.635
-0.512,0.859,4.067,NONE,0.898
-0.15,0.989,3.702,NONE,0.997
0.214,0.977,3.697,NONE,0.958
0.565,0.825,4.042,NONE,0.776
0.86,0.511,4.704,NONE,0.426
1.0,0.023,5.583,NONE,-0.091
0.836,-0.548,6.452,NONE,-0.652
0.309,-0.951,6.972,NONE,-0.985
-0.373,-0.928,6.869,NONE,-0.868
-0.862,-0.507,6.171,NONE,-0.399
-0.999,0.036,5.175,NONE,0.137
-0.914,0.406,4.378,NONE,0.483
-0.688,0.726,3.547,NONE,0.772
-0.421,0.907,2.971,NONE,0.93
-0.155,0.988,2.661,NONE,0.995
0.106,0.994,2.611,NONE,0.987
0.366,0.931,2.815,NONE,0.908
0.626,0.779,3.272,NONE,0.736
0.0,-1.0,0.0,RIGHT,-1.0
0.025,-1.0,-0.489,RIGHT,-0.999
0.096,-0.995,-0.927,RIGHT,-0.993
0.205,-0.979,-1.271,RIGHT,-0.973
0.284,-0.959,-1.419,NONE,-0.951
0.401,-0.916,-1.067,NONE,-0.907
0.478,-0.878,-0.625,NONE,-0.873
0.503,-0.865,-0.332,LEFT,-0.862
0.489,-0.872,0.659,LEFT,-0.88
0.387,-0.922,1.584,LEFT,-0.934
0.284,-0.959,2.072,LEFT,-0.97
0.047,-0.999,2.715,LEFT,-1.0
-0.244,-0.97,3.091,LEFT,-0.953
-0.533,-0.846,3.176,LEFT,-0.811
-0.766,-0.643,3.002,LEFT,-0.596
-0.915,-0.402,2.643,LEFT,-0.354
-0.985,-0.171,2.182,LEFT,-0.13
-1.0,-0.014,1.786,NONE,0.02
-0.993,0.115,0.795,NONE,0.129
-0.989,0.145,-0.178,NONE,0.14
-0.997,0.08,-1.144,NONE,0.055
-0.997,-0.083,-2.107,NONE,-0.127
-0.942,-0.335,-3.038,NONE,-0.392
-0.773,-0.634,-3.856,NONE,-0.693
-0.45,-0.893,-4.426,NONE,-0.929
-0.012,-1.0,-4.613,NONE,-0.997
0.26,-0.966,-4.511,NONE,-0.938
0.639,-0.77,-4.018,NONE,-0.717
0.871,-0.492,-3.229,NONE,-0.436
0.972,-0.235,-2.29,NONE,-0.192
0.998,-0.057,-1.303,NONE,-0.034
1.0,0.023,-0.315,NONE,0.028
1.0,0.006,0.663,NONE,-0.009
0.994,-0.109,1.63,LEFT,-0.144
0.941,-0.337,3.062,LEFT,-0.397
0.754,-0.657,4.37,LEFT,-0.722
0.355,-0.935,5.382,LEFT,-0.968
-0.205,-0.979,5.905,LEFT,-0.948
-0.717,-0.697,5.879,LEFT,-0.608
-0.98,-0.2,5.466,LEFT,-0.093
-0.95,0.313,4.947,LEFT,0.405
-0.702,0.712,4.577,LEFT,0.773
-0.32,0.947,4.522,LEFT,0.972
0.14,0.99,4.883,LEFT,0.972
0.618,0.786,5.704,LEFT,0.709
0.962,0.272,6.936,LEFT,0.134
0.991,0.133,7.214,NONE,-0.012
0.807,-0.59,8.066,NONE,-0.713
0.107,-0.994,8.461,NONE,-0.998
-0.664,-0.747,8.085,NONE,-0.632
-0.997,-0.08,7.149,NONE,0.061
-0.834,0.551,6.153,NONE,0.648
-0.398,0.918,5.478,NONE,0.955
0.125,0.992,5.289,NONE,0.973
0.617,0.787,5.605,NONE,0.712
0.78,0.626,5.857,RIGHT,0.53
0.997,0.076,6.194,RIGHT,-0.049
0.845,-0.535,6.566,RIGHT,-0.641
0.338,-0.941,6.601,RIGHT,-0.977
-0.289,-0.957,6.058,RIGHT,-0.916
-0.75,-0.661,4.972,RIGHT,-0.585
-0.957,-0.289,3.574,RIGHT,-0.223
-1.0,-0.01,2.078,RIGHT,0.028
-0.992,0.122,0.588,RIGHT,0.131
-0.994,0.108,-0.883,RIGHT,0.087
-0.999,-0.053,-2.345,RIGHT,-0.103
-0.936,-0.352,-3.772,RIGHT,-0.424
-0.694,-0.72,-5.045,RIGHT,-0.787
-0.212,-0.977,-5.952,RIGHT,-0.996
0.393,-0.92,-6.302,RIGHT,-0.863
0.856,-0.517,-6.106,RIGHT,-0.409
0.999,0.044,-5.61,RIGHT,0.155
0.965,0.262,-5.401,NONE,0.362
0.726,0.687,-4.509,NONE,0.749
0.384,0.923,-3.919,NONE,0.95
0.017,1.0,-3.684,NONE,0.998
-0.347,0.938,-3.809,NONE,0.908
-0.686,0.728,-4.279,NONE,0.665
-0.939,0.344,-5.04,NONE,0.246
-0.98,-0.197,-5.95,NONE,-0.314
-0.671,-0.741,-6.727,NONE,-0.825
-0.044,-0.999,-7.025,NONE,-0.995
0.602,-0.798,-6.667,NONE,-0.712
0.956,-0.293,-5.811,NONE,-0.182
0.973,0.231,-4.79,NONE,0.321
0.788,0.616,-3.873,NONE,0.674
0.528,0.849,-3.192,NONE,0.881
0.256,0.967,-2.778,NONE,0.979
-0.009,1.0,-2.631,RIGHT,0.998
-0.296,0.955,-3.247,RIGHT,0.933
-0.619,0.785,-4.158,RIGHT,0.729
-0.909,0.416,-5.368,RIGHT,0.313
-0.984,-0.176,-6.763,RIGHT,-0.31
-0.606,-0.795,-7.854,RIGHT,-0.883
-0.154,-0.988,-7.854,LEFT,-1.0
0.612,-0.791,-7.666,LEFT,-0.69
0.978,-0.211,-6.277,LEFT,-0.089
0.943,0.333,-4.757,LEFT,0.419
0.735,0.678,-3.389,LEFT,0.725
0.519,0.855,-2.25,LEFT,0.876
0.361,0.933,-1.307,LEFT,0.941
0.276,0.961,-0.492,LEFT,0.963
0.266,0.964,0.269,LEFT,0.962
0.328,0.945,1.048,LEFT,0.937
0.464,0.886,1.915,LEFT,0.867
0.662,0.75,2.938,LEFT,0.708
0.88,0.475,4.16,LEFT,0.398
1.0,0.011,5.548,LEFT,-0.103
0.817,-0.576,6.909,LEFT,-0.685
0.211,-0.977,7.87,LEFT,-0.999
-0.559,-0.829,8.111,LEFT,-0.729
-0.983,-0.181,7.732,LEFT,-0.029
-0.845,0.534,7.218,LEFT,0.65
-0.293,0.956,7.065,LEFT,0.988
0.415,0.91,7.551,LEFT,0.836
0.944,0.33,8.669,LEFT,0.16
0.826,-0.563,10.013,LEFT,-0.718
0.344,-0.939,10.608,RIGHT,-0.99
-0.628,-0.778,9.847,RIGHT,-0.642
-1.0,0.023,8.392,RIGHT,0.187
-0.706,0.708,6.942,RIGHT,0.798
-0.144,0.99,5.954,RIGHT,1.0
0.413,0.911,5.536,RIGHT,0.859
0.83,0.557,5.606,RIGHT,0.46
1.0,0.014,5.97,RIGHT,-0.107
0.824,-0.567,6.332,RIGHT,-0.667
0.745,-0.667,6.373,RIGHT,-0.756
0.201,-0.98,6.289,RIGHT,-0.997
-0.387,-0.922,5.63,NONE,-0.873
-0.803,-0.597,4.975,NONE,-0.516
-0.983,-0.186,4.037,NONE,-0.108
-0.986,0.165,3.027,NONE,0.222
-0.913,0.408,2.068,NONE,0.443
-0.835,0.55,1.197,NONE,0.568
-0.789,0.615,0.396,NONE,0.619
-0.788,0.615,-0.373,NONE,0.608
-0.833,0.554,-1.156,NONE,0.533
-0.909,0.417,-1.993,NONE,0.378
-0.983,0.185,-2.898,NONE,0.125
-0.989,-0.151,-3.839,NONE,-0.228
-0.836,-0.548,-4.707,NONE,-0.625
-0.468,-0.884,-5.313,NONE,-0.929
0.057,-0.998,-5.467,NONE,-0.986
0.555,-0.832,-5.104,NONE,-0.771
0.874,-0.486,-4.338,NONE,-0.41
0.993,-0.121,-3.371,NONE,-0.055
0.986,0.165,-2.366,NONE,0.21
0.938,0.346,-1.403,NONE,0.371
0.929,0.371,-1.218,NONE,0.392
0.897,0.441,-0.318,NONE,0.445
0.903,0.43,0.56,NONE,0.418
0.941,0.337,1.452,NONE,0.308
0.961,0.275,1.818,NONE,0.238
0.999,0.05,2.759,NONE,-0.007
0.963,-0.27,3.697,NONE,-0.342
0.774,-0.633,4.522,NONE,-0.702
0.392,-0.92,5.06,NONE,-0.955
-0.111,-0.994,5.15,NONE,-0.977
-0.573,-0.819,4.754,NONE,-0.762
-0.868,-0.497,3.988,NONE,-0.428
-0.986,-0.167,3.033,NONE,-0.11
-0.999,0.042,2.231,RIGHT,0.083
-0.982,0.19,0.745,RIGHT,0.201
-0.982,0.191,-0.715,RIGHT,0.174
-0.999,0.048,-2.171,RIGHT,0.001
-0.971,-0.24,-3.616,RIGHT,-0.312
