@relation pole_swing_up

@attribute sin_theta numeric
@attribute cos_theta numeric
@attribute theta_d numeric
@attribute force {NONE,RIGHT,LEFT}
@attribute class numeric

@data
-0.423,0.906,-4.263,RIGHT,-4.444
-0.791,0.611,-5.315,RIGHT,-5.565
-0.998,0.061,-6.655,RIGHT,-6.937
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,LEFT,0.1
-0.025,-1.0,0.489,LEFT,0.582
-0.096,-0.995,0.927,LEFT,1.004
-0.205,-0.979,1.271,LEFT,1.325
-0.311,-0.95,1.458,LEFT,1.491
-0.452,-0.892,1.568,LEFT,1.574
-0.586,-0.811,1.543,LEFT,1.523
-0.699,-0.715,1.397,LEFT,1.355
-0.784,-0.62,1.155,LEFT,1.097
-0.843,-0.538,0.845,LEFT,0.778
-0.877,-0.48,0.494,LEFT,0.421
-0.891,-0.453,0.123,LEFT,0.048
-0.889,-0.458,-0.25,LEFT,-0.323
-0.868,-0.497,-0.608,LEFT,-0.676
-0.827,-0.562,-0.932,LEFT,-0.992
-0.762,-0.647,-1.202,LEFT,-1.248
-0.671,-0.741,-1.394,LEFT,-1.42
-0.557,-0.831,-1.483,LEFT,-1.487
-0.429,-0.903,-1.452,LEFT,-1.431
-0.403,-0.915,-1.431,NONE,-1.504
-0.252,-0.968,-1.738,NONE,-1.781
-0.073,-0.997,-1.881,NONE,-1.887
0.115,-0.993,-1.841,NONE,-1.811
0.286,-0.958,-1.624,NONE,-1.562
0.422,-0.907,-1.26,NONE,-1.173
0.513,-0.858,-0.788,NONE,-0.685
0.557,-0.831,-0.255,NONE,-0.145
0.555,-0.832,0.294,NONE,0.401
0.508,-0.861,0.813,NONE,0.909
0.416,-0.91,1.259,NONE,1.335
0.281,-0.96,1.589,NONE,1.638
0.25,-0.968,1.638,LEFT,1.78
0.056,-0.998,2.274,LEFT,2.375
-0.193,-0.981,2.684,LEFT,2.736
-0.455,-0.89,2.838,LEFT,2.838
-0.684,-0.729,2.747,LEFT,2.703
-0.85,-0.527,2.463,LEFT,2.389
-0.915,-0.402,2.229,RIGHT,1.944
-0.966,-0.26,0.787,RIGHT,0.496
-0.967,-0.254,-0.664,RIGHT,-0.952
-0.923,-0.385,-2.081,RIGHT,-2.356
-0.784,-0.621,-3.401,RIGHT,-3.643
-0.482,-0.876,-4.496,RIGHT,-4.674
-0.015,-1.0,-5.201,RIGHT,-5.283
0.497,-0.868,-5.407,RIGHT,-5.39
0.868,-0.496,-5.167,RIGHT,-5.082
1.0,-0.025,-4.682,RIGHT,-4.577
0.914,0.406,-4.185,RIGHT,-4.101
0.684,0.73,-3.853,RIGHT,-3.817
0.365,0.931,-3.795,RIGHT,-3.823
-0.017,1.0,-4.081,RIGHT,-4.185
-0.44,0.898,-4.76,RIGHT,-4.945
-0.832,0.555,-5.839,RIGHT,-6.096
-0.998,-0.062,-7.201,RIGHT,-7.48
-0.661,-0.751,-7.854,RIGHT,-7.854
0.167,-0.986,-7.854,RIGHT,-7.854
0.784,-0.62,-7.854,NONE,-7.854
0.982,0.19,-7.854,NONE,-7.854
0.58,0.814,-7.207,NONE,-7.091
-0.08,0.997,-6.884,NONE,-6.9
-0.703,0.711,-7.212,NONE,-7.345
-0.999,0.032,-7.854,NONE,-7.854
-0.689,-0.725,-7.854,NONE,-7.854
-0.549,-0.836,-7.854,RIGHT,-7.854
0.336,-0.942,-7.854,RIGHT,-7.854
0.957,-0.289,-7.854,RIGHT,-7.854
0.828,0.561,-7.854,RIGHT,-7.854
0.122,0.993,-7.854,RIGHT,-7.854
-0.69,0.723,-7.854,RIGHT,-7.854
-0.984,-0.177,-7.854,RIGHT,-7.854
-0.274,-0.962,-7.854,RIGHT,-7.854
0.783,-0.622,-7.854,RIGHT,-7.854
0.889,0.458,-7.854,RIGHT,-7.854
-0.013,1.0,-7.854,RIGHT,-7.854
0.0,-1.0,0.0,RIGHT,-0.1
0.025,-1.0,-0.489,RIGHT,-0.582
0.096,-0.995,-0.927,RIGHT,-1.004
0.158,-0.987,-1.146,LEFT,-1.011
0.236,-0.972,-0.44,LEFT,-0.292
0.243,-0.97,0.302,LEFT,0.448
0.179,-0.984,1.007,LEFT,1.138
0.048,-0.999,1.61,LEFT,1.712
-0.137,-0.991,2.051,LEFT,2.116
-0.349,-0.937,2.292,LEFT,2.315
-0.555,-0.832,2.324,LEFT,2.307
-0.629,-0.777,2.282,RIGHT,2.051
-0.751,-0.66,1.08,RIGHT,0.83
-0.78,-0.626,-0.181,RIGHT,-0.433
-0.727,-0.686,-1.419,RIGHT,-1.656
-0.577,-0.817,-2.547,RIGHT,-2.751
-0.308,-0.952,-3.46,RIGHT,-3.606
0.067,-0.998,-4.046,RIGHT,-4.117
0.465,-0.885,-4.242,RIGHT,-4.235
0.785,-0.62,-4.077,RIGHT,-4.01
0.961,-0.276,-3.67,RIGHT,-3.573
0.998,0.063,-3.166,RIGHT,-3.065
0.938,0.347,-2.682,NONE,-2.495
0.838,0.545,-1.79,NONE,-1.624
0.755,0.656,-0.998,NONE,-0.849
0.717,0.697,-0.418,LEFT,-0.177
0.729,0.684,0.782,LEFT,1.024
0.817,0.577,2.02,LEFT,2.279
0.94,0.34,3.355,LEFT,3.635
0.998,-0.059,4.776,LEFT,5.061
0.821,-0.571,6.139,LEFT,6.38
0.291,-0.957,7.145,LEFT,7.274
-0.429,-0.903,7.504,NONE,7.392
-0.917,-0.4,6.739,NONE,6.541
-0.978,0.21,5.716,NONE,5.516
-0.741,0.671,4.805,NONE,4.657
-0.378,0.926,4.206,NONE,4.132
0.019,1.0,3.989,NONE,3.993
0.41,0.912,4.161,NONE,4.24
0.486,0.874,4.24,NONE,4.334
0.819,0.574,4.842,RIGHT,4.897
0.994,0.112,5.197,RIGHT,5.283
0.909,-0.416,5.6,RIGHT,5.662
0.54,-0.842,5.774,RIGHT,5.758
0.003,-1.0,5.488,RIGHT,5.367
-0.488,-0.873,4.687,RIGHT,4.474
-0.751,-0.66,3.759,RIGHT,3.5
-0.916,-0.401,2.399,RIGHT,2.113
-0.97,-0.242,0.952,RIGHT,0.66
-0.975,-0.22,-0.506,RIGHT,-0.796
-0.941,-0.338,-1.938,RIGHT,-2.216
-0.821,-0.571,-3.285,RIGHT,-3.535
-0.544,-0.839,-4.43,RIGHT,-4.62
-0.089,-0.996,-5.205,RIGHT,-5.301
0.434,-0.901,-5.48,RIGHT,-5.475
0.836,-0.548,-5.287,RIGHT,-5.207
0.889,-0.458,-5.207,NONE,-5.018
1.0,-0.003,-4.215,NONE,-4.011
0.933,0.36,-3.221,LEFT,-2.934
0.814,0.581,-1.84,LEFT,-1.579
0.739,0.674,-0.573,LEFT,-0.328
0.741,0.671,0.645,LEFT,0.89
0.82,0.573,1.892,LEFT,2.151
0.938,0.347,3.228,LEFT,3.507
0.999,-0.039,4.648,LEFT,4.934
0.84,-0.543,6.021,LEFT,6.266
0.332,-0.943,7.058,LEFT,7.195
-0.384,-0.924,7.462,LEFT,7.458
-0.905,-0.425,7.225,LEFT,7.128
-0.967,0.255,6.698,LEFT,6.599
-0.617,0.787,6.331,LEFT,6.307
-0.031,1.0,6.438,LEFT,6.532
0.228,0.974,6.651,LEFT,6.795
0.806,0.591,7.603,LEFT,7.854
0.981,-0.193,8.947,LEFT,9.217
0.407,-0.913,10.095,LEFT,10.236
-0.576,-0.818,10.404,LEFT,10.355
-0.998,0.064,9.955,LEFT,9.842
-0.511,0.86,9.556,LEFT,9.553
0.417,0.909,9.907,LEFT,10.085
0.995,0.098,11.059,LEFT,11.332
0.477,-0.879,12.264,LEFT,12.411
-0.683,-0.731,12.525,LEFT,12.449
-0.918,0.398,12.001,LEFT,11.908
0.024,1.0,11.886,LEFT,11.99
0.949,0.314,12.805,LEFT,13.071
0.519,-0.855,14.025,LEFT,14.174
-0.77,-0.638,14.235,LEFT,14.14
-0.762,0.647,13.693,LEFT,13.636
0.481,0.877,13.891,LEFT,14.08
0.977,0.215,14.561,LEFT,14.827
0.266,-0.964,15.675,LEFT,15.765
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,LEFT,0.1
-0.025,-1.0,0.489,LEFT,0.582
-0.096,-0.995,0.927,LEFT,1.004
-0.205,-0.979,1.271,LEFT,1.325
-0.34,-0.941,1.491,LEFT,1.519
-0.48,-0.877,1.574,LEFT,1.574
-0.61,-0.792,1.523,LEFT,1.498
-0.718,-0.696,1.355,LEFT,1.31
-0.798,-0.602,1.097,LEFT,1.038
-0.851,-0.525,0.778,LEFT,0.709
-0.881,-0.473,0.421,LEFT,0.347
-0.892,-0.451,0.048,LEFT,-0.027
-0.886,-0.464,-0.323,LEFT,-0.396
-0.862,-0.507,-0.676,LEFT,-0.743
-0.816,-0.578,-0.992,LEFT,-1.048
-0.777,-0.63,-1.154,RIGHT,-1.402
-0.655,-0.756,-2.346,RIGHT,-2.566
-0.414,-0.91,-3.352,RIGHT,-3.52
-0.054,-0.999,-4.052,RIGHT,-4.146
0.362,-0.932,-4.359,RIGHT,-4.371
0.721,-0.693,-4.276,RIGHT,-4.22
0.938,-0.348,-3.909,RIGHT,-3.815
1.0,0.012,-3.411,RIGHT,-3.309
0.947,0.322,-2.918,RIGHT,-2.829
0.826,0.564,-2.519,RIGHT,-2.455
0.671,0.742,-2.259,RIGHT,-2.227
0.493,0.87,-2.166,RIGHT,-2.169
0.415,0.91,-2.179,LEFT,-1.997
0.251,0.968,-1.341,LEFT,-1.192
0.155,0.988,-0.638,LEFT,-0.507
0.124,0.992,-0.003,LEFT,0.121
0.154,0.988,0.625,LEFT,0.755
0.247,0.969,1.307,LEFT,1.455
0.408,0.913,2.105,LEFT,2.285
0.627,0.779,3.083,LEFT,3.304
0.864,0.503,4.278,LEFT,4.543
1.0,0.031,5.658,LEFT,5.942
0.823,-0.568,7.022,LEFT,7.261
0.209,-0.978,7.984,LEFT,8.094
-0.569,-0.822,8.218,LEFT,8.177
-0.987,-0.159,7.829,LEFT,7.718
-0.827,0.562,7.32,LEFT,7.252
-0.25,0.968,7.196,LEFT,7.247
0.468,0.884,7.73,LEFT,7.919
0.967,0.254,8.888,LEFT,9.163
0.765,-0.644,10.214,LEFT,10.429
-0.193,-0.981,10.923,LEFT,10.943
-0.958,-0.286,10.686,LEFT,10.572
-0.731,0.682,10.171,LEFT,10.122
-0.21,0.978,10.125,RIGHT,9.983
0.7,0.714,9.79,RIGHT,9.821
0.981,-0.195,10.089,RIGHT,10.156
0.347,-0.938,10.201,RIGHT,10.13
-0.594,-0.804,9.464,RIGHT,9.215
-0.998,-0.056,8.036,RIGHT,7.724
-0.783,0.622,6.553,RIGHT,6.295
-0.298,0.954,5.455,RIGHT,5.296
0.207,0.978,4.863,RIGHT,4.803
0.633,0.774,4.735,RIGHT,4.757
0.92,0.392,4.962,RIGHT,5.036
0.994,-0.113,5.369,RIGHT,5.451
0.785,-0.62,5.709,RIGHT,5.744
0.322,-0.947,5.709,RIGHT,5.65
-0.221,-0.975,5.201,RIGHT,5.038
-0.573,-0.82,4.444,LEFT,4.416
-0.864,-0.503,4.184,LEFT,4.102
-0.991,-0.131,3.722,LEFT,3.619
-0.977,0.214,3.213,LEFT,3.117
-0.871,0.491,2.772,LEFT,2.699
-0.715,0.7,2.466,LEFT,2.425
-0.529,0.848,2.331,LEFT,2.326
-0.318,0.948,2.39,LEFT,2.427
-0.073,0.997,2.67,LEFT,2.756
0.0,-1.0,0.0,LEFT,0.1
-0.025,-1.0,0.489,LEFT,0.582
-0.096,-0.995,0.927,LEFT,1.004
-0.182,-0.983,1.211,NONE,1.171
-0.287,-0.958,0.968,NONE,0.908
-0.364,-0.931,0.638,NONE,0.564
-0.406,-0.914,0.253,NONE,0.173
-0.41,-0.912,-0.15,NONE,-0.23
-0.379,-0.925,-0.536,NONE,-0.608
-0.312,-0.95,-0.87,NONE,-0.928
-0.215,-0.977,-1.121,NONE,-1.158
-0.096,-0.995,-1.263,NONE,-1.277
0.032,-1.0,-1.282,NONE,-1.271
0.155,-0.988,-1.177,NONE,-1.142
0.261,-0.965,-0.961,NONE,-0.907
0.338,-0.941,-0.657,NONE,-0.589
0.383,-0.924,-0.297,NONE,-0.221
0.393,-0.92,-0.067,LEFT,0.11
0.358,-0.934,0.804,LEFT,0.971
0.243,-0.97,1.593,LEFT,1.735
0.054,-0.999,2.225,LEFT,2.326
-0.19,-0.982,2.636,LEFT,2.688
-0.449,-0.894,2.794,LEFT,2.796
-0.676,-0.737,2.711,LEFT,2.669
-0.842,-0.539,2.436,LEFT,2.363
-0.941,-0.338,2.034,LEFT,1.945
-0.987,-0.163,1.568,LEFT,1.471
-0.999,-0.032,1.08,LEFT,0.982
-0.999,0.052,0.592,RIGHT,0.295
-0.999,0.037,-0.885,RIGHT,-1.179
-0.992,-0.125,-2.347,RIGHT,-2.636
-0.908,-0.418,-3.758,RIGHT,-4.025
-0.644,-0.765,-4.994,RIGHT,-5.202
-0.153,-0.988,-5.846,RIGHT,-5.952
0.435,-0.9,-6.145,RIGHT,-6.137
0.871,-0.491,-5.922,RIGHT,-5.834
0.998,0.055,-5.423,RIGHT,-5.317
0.84,0.542,-4.95,RIGHT,-4.881
0.494,0.869,-4.737,RIGHT,-4.738
0.038,0.999,-4.921,LEFT,-4.814
-0.42,0.908,-4.568,LEFT,-4.549
-0.776,0.63,-4.618,LEFT,-4.667
-0.979,0.203,-4.947,LEFT,-5.03
-0.952,-0.306,-5.363,LEFT,-5.435
-0.651,-0.759,-5.615,LEFT,-5.622
-0.15,-0.989,-5.461,LEFT,-5.369
0.358,-0.934,-4.799,LEFT,-4.611
0.714,-0.701,-3.716,LEFT,-3.464
0.892,-0.452,-2.386,LEFT,-2.104
0.955,-0.298,-0.958,LEFT,-0.668
0.962,-0.275,0.487,LEFT,0.774
0.922,-0.388,1.903,RIGHT,1.978
0.822,-0.57,2.241,RIGHT,2.295
0.666,-0.746,2.451,RIGHT,2.472
0.462,-0.887,2.481,RIGHT,2.463
0.237,-0.971,2.3,RIGHT,2.238
0.028,-1.0,1.906,RIGHT,1.804
-0.135,-0.991,1.332,RIGHT,1.201
-0.232,-0.973,0.636,RIGHT,0.488
-0.259,-0.966,-0.113,RIGHT,-0.263
-0.211,-0.977,-0.844,RIGHT,-0.982
-0.095,-0.995,-1.488,RIGHT,-1.6
0.08,-0.997,-1.982,RIGHT,-2.058
0.29,-0.957,-2.281,RIGHT,-2.315
0.463,-0.886,-2.367,RIGHT,-2.367
0.656,-0.755,-2.292,RIGHT,-2.255
0.804,-0.594,-2.05,RIGHT,-1.986
0.901,-0.434,-1.692,RIGHT,-1.61
0.955,-0.296,-1.264,RIGHT,-1.174
0.981,-0.196,-0.804,RIGHT,-0.71
0.99,-0.14,-0.332,RIGHT,-0.237
0.992,-0.13,0.141,RIGHT,0.235
0.986,-0.167,0.607,RIGHT,0.699
0.969,-0.249,1.057,RIGHT,1.145
0.929,-0.369,1.477,RIGHT,1.555
0.855,-0.519,1.838,RIGHT,1.9
0.736,-0.677,2.102,RIGHT,2.139
0.573,-0.819,2.225,RIGHT,2.229
0.419,-0.908,2.197,LEFT,2.371
0.172,-0.985,2.968,LEFT,3.09
-0.151,-0.989,3.45,LEFT,3.506
-0.485,-0.874,3.6,LEFT,3.592
-0.759,-0.651,3.448,LEFT,3.388
-0.928,-0.373,3.079,LEFT,2.989
-0.995,-0.097,2.601,LEFT,2.501
-0.991,0.137,2.1,LEFT,2.003
-0.948,0.318,1.63,LEFT,1.542
-0.893,0.449,1.213,LEFT,1.137
-0.843,0.539,0.853,RIGHT,0.587
-0.832,0.555,-0.464,RIGHT,-0.727
-0.839,0.545,-0.727,NONE,-0.89
-0.847,0.531,-0.89,RIGHT,-1.155
-0.92,0.393,-2.237,RIGHT,-2.514
-0.994,0.11,-3.649,RIGHT,-3.937
-0.947,-0.32,-5.073,RIGHT,-5.345
-0.622,-0.783,-6.313,RIGHT,-6.512
0.003,-1.0,-7.067,RIGHT,-7.138
0.658,-0.753,-7.158,RIGHT,-7.104
0.988,-0.154,-6.745,RIGHT,-6.637
0.881,0.474,-6.232,RIGHT,-6.153
0.452,0.892,-5.999,RIGHT,-6.009
-0.14,0.99,-6.277,RIGHT,-6.404
-0.722,0.692,-7.143,RIGHT,-7.379
-1.0,-0.012,-7.854,RIGHT,-7.854
-0.983,-0.183,-7.854,LEFT,-7.854
-0.48,-0.877,-7.854,LEFT,-7.854
0.362,-0.932,-7.854,LEFT,-7.854
0.754,-0.657,-7.693,RIGHT,-7.62
1.0,0.031,-7.215,RIGHT,-7.106
0.747,0.664,-6.755,RIGHT,-6.704
0.174,0.985,-6.719,RIGHT,-6.784
-0.498,0.867,-7.31,RIGHT,-7.505
-0.965,0.261,-7.854,RIGHT,-7.854
-0.795,-0.607,-7.854,RIGHT,-7.854
0.109,-0.994,-7.854,RIGHT,-7.854
0.92,-0.392,-7.854,RIGHT,-7.854
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,LEFT,0.1
-0.025,-1.0,0.489,LEFT,0.582
-0.096,-0.995,0.927,LEFT,1.004
-0.205,-0.979,1.271,LEFT,1.325
-0.34,-0.941,1.491,LEFT,1.519
-0.48,-0.877,1.574,LEFT,1.574
-0.61,-0.792,1.523,LEFT,1.498
-0.718,-0.696,1.355,LEFT,1.31
-0.754,-0.657,1.261,LEFT,1.21
-0.822,-0.569,0.976,LEFT,0.911
-0.866,-0.501,0.638,LEFT,0.567
-0.888,-0.46,0.273,LEFT,0.198
-0.892,-0.452,-0.102,LEFT,-0.176
-0.878,-0.478,-0.468,LEFT,-0.538
-0.846,-0.533,-0.808,LEFT,-0.871
-0.791,-0.612,-1.102,LEFT,-1.154
-0.711,-0.703,-1.328,LEFT,-1.363
-0.605,-0.796,-1.461,LEFT,-1.474
-0.481,-0.877,-1.479,LEFT,-1.468
-0.351,-0.936,-1.373,LEFT,-1.336
-0.23,-0.973,-1.143,LEFT,-1.083
-0.187,-0.982,-1.02,RIGHT,-1.152
-0.055,-0.999,-1.63,RIGHT,-1.734
0.132,-0.991,-2.077,RIGHT,-2.143
0.346,-0.938,-2.321,RIGHT,-2.345
0.556,-0.831,-2.354,RIGHT,-2.336
0.73,-0.683,-2.197,RIGHT,-2.147
0.854,-0.52,-1.896,RIGHT,-1.823
0.93,-0.367,-1.501,RIGHT,-1.415
0.969,-0.246,-1.055,RIGHT,-0.963
0.986,-0.165,-0.587,RIGHT,-0.493
0.991,-0.131,-0.114,RIGHT,-0.02
0.99,-0.143,0.356,RIGHT,0.449
0.98,-0.201,0.816,RIGHT,0.906
0.976,-0.217,0.906,NONE,1.095
0.937,-0.349,1.833,NONE,2.012
0.835,-0.551,2.686,NONE,2.841
0.631,-0.776,3.383,NONE,3.494
0.314,-0.949,3.818,NONE,3.865
-0.07,-0.998,3.901,NONE,3.872
-0.433,-0.901,3.612,NONE,3.514
-0.704,-0.71,3.012,NONE,2.864
-0.864,-0.503,2.209,NONE,2.033
-0.939,-0.344,1.302,NONE,1.115
-0.964,-0.265,0.359,NONE,0.169
-0.961,-0.276,-0.586,NONE,-0.773
-0.927,-0.375,-1.504,NONE,-1.681
-0.837,-0.547,-2.355,NONE,-2.512
-0.659,-0.752,-3.07,NONE,-3.188
-0.377,-0.926,-3.552,NONE,-3.613
-0.021,-1.0,-3.714,NONE,-3.703
0.054,-0.999,-3.703,LEFT,-3.578
0.38,-0.925,-2.949,LEFT,-2.764
0.594,-0.805,-1.939,LEFT,-1.716
0.697,-0.717,-0.784,LEFT,-0.545
0.711,-0.703,0.415,LEFT,0.652
0.637,-0.771,1.572,LEFT,1.791
0.462,-0.887,2.599,LEFT,2.78
0.178,-0.984,3.391,LEFT,3.512
-0.186,-0.983,3.854,LEFT,3.902
-0.548,-0.837,3.951,LEFT,3.93
-0.823,-0.568,3.731,LEFT,3.659
-0.969,-0.249,3.307,LEFT,3.21
-0.998,0.055,2.805,LEFT,2.704
-0.952,0.305,2.319,LEFT,2.229
-0.867,0.498,1.904,LEFT,1.832
-0.769,0.639,1.585,LEFT,1.533
-0.667,0.745,1.367,LEFT,1.335
-0.585,0.811,1.266,RIGHT,1.05
-0.524,0.852,0.222,RIGHT,0.019
-0.548,0.836,-0.793,RIGHT,-1.0
-0.653,0.757,-1.862,RIGHT,-2.089
-0.817,0.577,-3.055,RIGHT,-3.313
-0.971,0.24,-4.4,RIGHT,-4.683
-0.964,-0.265,-5.818,RIGHT,-6.092
-0.61,-0.793,-7.058,RIGHT,-7.252
0.09,-0.996,-7.756,RIGHT,-7.808
0.765,-0.644,-7.736,RIGHT,-7.662
0.924,-0.383,-7.572,RIGHT,-7.471
0.944,0.33,-7.041,RIGHT,-6.947
0.522,0.853,-6.726,RIGHT,-6.722
0.402,0.916,-6.722,LEFT,-6.542
-0.218,0.976,-6.07,LEFT,-6.013
-0.73,0.683,-5.99,LEFT,-6.029
-0.925,0.379,-6.146,RIGHT,-6.419
-0.957,-0.291,-7.537,RIGHT,-7.804
-0.444,-0.896,-7.854,RIGHT,-7.854
0.253,-0.968,-7.854,LEFT,-7.854
0.896,-0.444,-7.854,LEFT,-7.607
0.968,0.252,-6.377,LEFT,-6.079
0.682,0.732,-4.996,LEFT,-4.76
0.3,0.954,-3.969,LEFT,-3.81
-0.056,0.998,-3.317,LEFT,-3.228
-0.361,0.933,-2.995,LEFT,-2.965
-0.616,0.788,-2.948,LEFT,-2.968
-0.823,0.568,-3.128,LEFT,-3.186
-0.962,0.271,-3.477,RIGHT,-3.76
-0.99,-0.144,-4.905,RIGHT,-5.187
-0.763,-0.647,-6.235,RIGHT,-6.463
-0.192,-0.981,-7.161,RIGHT,-7.27
0.516,-0.857,-7.423,RIGHT,-7.395
0.955,-0.296,-7.094,RIGHT,-6.989
0.928,0.374,-6.566,RIGHT,-6.476
0.522,0.853,-6.268,RIGHT,-6.264
-0.083,0.997,-6.48,RIGHT,-6.596
-0.694,0.72,-7.302,RIGHT,-7.533
-1.0,0.011,-7.854,RIGHT,-7.854
-0.863,-0.505,-7.854,RIGHT,-7.854
-0.05,-0.999,-7.854,RIGHT,-7.854
0.834,-0.552,-7.854,RIGHT,-7.854
0.0,-1.0,0.0,LEFT,0.1
-0.025,-1.0,0.489,LEFT,0.582
-0.096,-0.995,0.927,LEFT,1.004
-0.205,-0.979,1.271,LEFT,1.325
-0.34,-0.941,1.491,LEFT,1.519
-0.48,-0.877,1.574,LEFT,1.574
-0.61,-0.792,1.523,LEFT,1.498
-0.718,-0.696,1.355,LEFT,1.31
-0.798,-0.602,1.097,LEFT,1.038
-0.851,-0.525,0.778,LEFT,0.709
-0.881,-0.473,0.421,LEFT,0.347
-0.892,-0.451,0.048,LEFT,-0.027
-0.886,-0.464,-0.323,LEFT,-0.396
-0.862,-0.507,-0.676,LEFT,-0.743
-0.816,-0.578,-0.992,LEFT,-1.048
-0.777,-0.63,-1.154,NONE,-1.302
-0.761,-0.648,-1.302,NONE,-1.447
-0.645,-0.764,-1.98,NONE,-2.099
-0.457,-0.889,-2.503,NONE,-2.583
-0.205,-0.979,-2.805,NONE,-2.834
0.078,-0.997,-2.84,NONE,-2.814
0.344,-0.939,-2.603,NONE,-2.525
0.557,-0.831,-2.132,NONE,-2.015
0.698,-0.716,-1.493,NONE,-1.351
0.718,-0.696,-1.351,NONE,-1.206
0.783,-0.622,-0.602,NONE,-0.446
0.796,-0.605,0.178,NONE,0.333
0.761,-0.649,0.939,NONE,1.085
0.67,-0.742,1.632,NONE,1.758
0.516,-0.857,2.2,NONE,2.293
0.297,-0.955,2.579,NONE,2.627
0.035,-0.999,2.716,NONE,2.712
-0.231,-0.973,2.591,NONE,2.536
-0.458,-0.889,2.225,NONE,2.127
-0.565,-0.825,1.91,RIGHT,1.693
-0.671,-0.741,0.783,RIGHT,0.549
-0.686,-0.728,-0.391,RIGHT,-0.623
-0.612,-0.791,-1.524,RIGHT,-1.739
-0.439,-0.898,-2.528,RIGHT,-2.704
-0.16,-0.987,-3.301,RIGHT,-3.419
0.193,-0.981,-3.752,RIGHT,-3.8
0.546,-0.838,-3.848,RIGHT,-3.827
0.816,-0.579,-3.634,RIGHT,-3.563
0.963,-0.27,-3.218,RIGHT,-3.121
1.0,0.024,-2.719,RIGHT,-2.618
0.964,0.267,-2.228,RIGHT,-2.136
0.937,0.349,-2.047,NONE,-1.86
0.87,0.493,-1.146,NONE,-0.975
0.832,0.555,-0.308,NONE,-0.145
0.829,0.56,0.018,LEFT,0.28
0.865,0.502,1.335,LEFT,1.603
0.948,0.319,2.702,LEFT,2.983
1.0,-0.016,4.129,LEFT,4.417
0.877,-0.48,5.522,LEFT,5.777
0.744,-0.668,6.019,NONE,6.144
0.211,-0.977,6.443,NONE,6.459
-0.416,-0.91,6.273,NONE,6.168
-0.855,-0.519,5.568,NONE,5.384
-0.999,-0.037,4.586,NONE,4.381
-0.932,0.362,3.587,NONE,3.4
