@relation pole_swing_up

@attribute sin_theta numeric
@attribute cos_theta numeric
@attribute theta_d numeric
@attribute force {NONE,RIGHT,LEFT}
@attribute class numeric

@data
-0.495,-0.869,-1.096,NONE,-0.475
-0.377,-0.926,-1.514,NONE,-0.348
-0.218,-0.976,-1.792,RIGHT,-0.181
-0.009,-1.0,-2.387,RIGHT,0.04
0.247,-0.969,-2.746,RIGHT,0.3
0.457,-0.889,-2.847,RIGHT,0.507
0.686,-0.727,-2.754,RIGHT,0.725
0.852,-0.524,-2.469,RIGHT,0.876
0.948,-0.319,-2.059,RIGHT,0.96
0.99,-0.142,-1.588,RIGHT,0.994
1.0,-0.007,-1.097,RIGHT,1.0
0.997,0.078,-0.61,RIGHT,0.996
0.993,0.115,-0.131,LEFT,0.993
0.999,0.054,1.338,LEFT,1.0
0.988,-0.152,2.795,LEFT,0.978
0.876,-0.482,4.187,LEFT,0.831
0.554,-0.832,5.36,LEFT,0.461
0.461,-0.888,5.549,NONE,0.359
-0.087,-0.996,5.681,NONE,-0.199
-0.597,-0.802,5.279,NONE,-0.677
-0.904,-0.427,4.476,NONE,-0.938
-0.999,-0.042,3.489,NONE,-1.0
-0.967,0.253,2.489,NONE,-0.954
-0.897,0.442,1.555,NONE,-0.884
-0.884,0.468,1.377,RIGHT,-0.872
-0.849,0.528,0.027,RIGHT,-0.85
-0.881,0.473,-1.309,RIGHT,-0.894
-0.957,0.29,-2.689,RIGHT,-0.972
-0.999,-0.047,-4.121,RIGHT,-0.991
-0.863,-0.505,-5.506,RIGHT,-0.801
-0.419,-0.908,-6.6,RIGHT,-0.294
0.257,-0.966,-7.119,RIGHT,0.391
0.825,-0.566,-6.994,RIGHT,0.895
0.997,0.075,-6.497,RIGHT,0.979
0.765,0.644,-6.043,RIGHT,0.682
0.384,0.923,-5.936,RIGHT,0.272
-0.21,0.978,-6.285,RIGHT,-0.333
-0.773,0.635,-7.212,RIGHT,-0.857
-0.995,-0.098,-7.854,RIGHT,-0.963
-0.526,-0.851,-7.854,RIGHT,-0.349
0.437,-0.899,-7.854,RIGHT,0.611
0.994,-0.111,-7.854,RIGHT,0.996
0.662,0.749,-7.854,RIGHT,0.512
-0.212,0.977,-7.854,RIGHT,-0.395
-0.936,0.352,-7.854,RIGHT,-0.989
-0.724,-0.69,-7.854,RIGHT,-0.54
0.401,-0.916,-7.854,RIGHT,0.614
0.998,0.067,-7.854,RIGHT,0.954
0.322,0.947,-7.854,RIGHT,0.094
-0.757,0.653,-7.854,RIGHT,-0.894
-0.837,-0.547,-7.854,RIGHT,-0.659
0.393,-0.92,-7.854,RIGHT,0.634
0.973,0.231,-7.854,RIGHT,0.875
-0.017,1.0,-7.854,RIGHT,-0.285
-0.534,0.846,-7.854,RIGHT,-0.745
-0.91,-0.415,-7.854,RIGHT,-0.744
0.393,-0.92,-7.854,RIGHT,0.657
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,LEFT,-0.001
-0.004,-1.0,0.199,RIGHT,-0.007
0.002,-1.0,-0.306,RIGHT,0.009
0.056,-0.998,-0.776,RIGHT,0.072
0.153,-0.988,-1.167,RIGHT,0.177
0.282,-0.959,-1.442,RIGHT,0.31
0.424,-0.906,-1.582,RIGHT,0.453
0.563,-0.827,-1.581,RIGHT,0.588
0.681,-0.732,-1.455,RIGHT,0.702
0.774,-0.634,-1.226,RIGHT,0.789
0.837,-0.547,-0.923,RIGHT,0.847
0.876,-0.482,-0.574,RIGHT,0.881
0.894,-0.448,-0.201,RIGHT,0.896
0.895,-0.447,0.177,RIGHT,0.893
0.878,-0.479,0.543,RIGHT,0.872
0.842,-0.54,0.881,LEFT,0.83
0.75,-0.662,2.153,LEFT,0.719
0.543,-0.839,3.27,LEFT,0.486
0.201,-0.98,4.109,LEFT,0.119
-0.231,-0.973,4.554,LEFT,-0.32
-0.639,-0.769,4.573,LEFT,-0.706
-0.908,-0.42,4.257,LEFT,-0.94
-0.965,-0.264,4.072,NONE,-0.982
-0.996,0.09,3.065,NONE,-0.989
-0.94,0.34,2.087,NONE,-0.926
-0.873,0.488,1.183,NONE,-0.862
-0.833,0.553,0.343,NONE,-0.83
-0.829,0.559,0.017,LEFT,-0.829
-0.837,0.547,-0.297,LEFT,-0.841
-0.861,0.509,-0.623,LEFT,-0.868
-0.899,0.438,-0.977,LEFT,-0.908
-0.944,0.33,-1.368,LEFT,-0.953
-0.984,0.178,-1.797,LEFT,-0.99
-1.0,-0.023,-2.252,LEFT,-0.998
-0.963,-0.268,-2.695,LEFT,-0.947
-0.847,-0.531,-3.061,LEFT,-0.813
-0.639,-0.77,-3.264,LEFT,-0.587
-0.358,-0.934,-3.224,LEFT,-0.297
-0.058,-0.998,-2.896,LEFT,-0.001
0.202,-0.979,-2.293,LEFT,0.246
0.384,-0.924,-1.48,LEFT,0.409
0.476,-0.88,-0.541,LEFT,0.483
0.48,-0.877,0.435,LEFT,0.471
0.399,-0.917,1.364,LEFT,0.372
0.231,-0.973,2.161,LEFT,0.187
-0.015,-1.0,2.747,LEFT,-0.071
-0.071,-0.998,2.834,NONE,-0.127
-0.182,-0.983,2.773,RIGHT,-0.235
-0.408,-0.913,1.952,RIGHT,-0.442
-0.538,-0.843,0.965,RIGHT,-0.552
-0.574,-0.819,-0.091,RIGHT,-0.571
-0.523,-0.852,-1.13,RIGHT,-0.502
-0.38,-0.925,-2.064,RIGHT,-0.339
-0.143,-0.99,-2.802,RIGHT,-0.087
0.161,-0.987,-3.267,RIGHT,0.226
0.478,-0.878,-3.418,RIGHT,0.537
0.742,-0.671,-3.279,RIGHT,0.784
0.912,-0.411,-2.93,RIGHT,0.934
0.988,-0.153,-2.465,RIGHT,0.995
1.0,0.029,-2.065,NONE,0.998
0.983,0.185,-1.077,NONE,0.979
0.97,0.242,-0.116,NONE,0.97
0.978,0.207,0.834,NONE,0.982
0.997,0.078,1.789,NONE,0.999
0.989,-0.149,2.744,NONE,0.979
0.892,-0.452,3.644,NONE,0.856
0.707,-0.708,4.246,RIGHT,0.644
0.351,-0.936,4.229,RIGHT,0.271
-0.049,-0.999,3.836,RIGHT,-0.123
-0.386,-0.922,3.08,RIGHT,-0.441
-0.61,-0.793,2.056,RIGHT,-0.64
-0.719,-0.695,0.882,RIGHT,-0.73
-0.738,-0.675,-0.342,RIGHT,-0.732
-0.732,-0.682,-0.585,RIGHT,-0.722
-0.709,-0.706,-1.064,RIGHT,-0.692
-0.584,-0.812,-2.19,RIGHT,-0.546
-0.348,-0.937,-3.129,RIGHT,-0.288
-0.008,-1.0,-3.776,RIGHT,0.069
0.377,-0.926,-4.055,RIGHT,0.451
0.711,-0.703,-3.974,RIGHT,0.764
0.922,-0.388,-3.624,RIGHT,0.947
0.998,-0.059,-3.139,RIGHT,1.0
0.974,0.227,-2.638,RIGHT,0.961
0.892,0.453,-2.196,RIGHT,0.871
0.783,0.622,-1.855,RIGHT,0.759
0.664,0.748,-1.628,RIGHT,0.639
0.539,0.842,-1.522,RIGHT,0.513
0.405,0.914,-1.543,RIGHT,0.377
0.253,0.967,-1.703,RIGHT,0.22
0.071,0.997,-2.022,RIGHT,0.03
-0.154,0.988,-2.536,RIGHT,-0.205
-0.43,0.903,-3.29,RIGHT,-0.49
-0.733,0.681,-4.321,RIGHT,-0.79
-0.968,0.251,-5.617,RIGHT,-0.99
-0.929,-0.369,-7.017,RIGHT,-0.867
-0.417,-0.909,-7.854,RIGHT,-0.263
0.4,-0.916,-7.854,RIGHT,0.551
0.952,-0.307,-7.854,RIGHT,0.989
0.883,0.47,-7.747,RIGHT,0.801
0.316,0.949,-7.554,RIGHT,0.17
-0.436,0.9,-7.854,RIGHT,-0.576
-0.966,0.26,-7.854,RIGHT,-0.997
-0.75,-0.661,-7.854,RIGHT,-0.595
0.24,-0.971,-7.854,RIGHT,0.45
0.976,-0.217,-7.854,RIGHT,1.0
0.665,0.747,-7.854,RIGHT,0.497
-0.309,0.951,-7.854,RIGHT,-0.503
-0.989,0.147,-7.854,RIGHT,-0.996
-0.467,-0.884,-7.854,RIGHT,-0.224
0.036,-0.999,-7.854,LEFT,0.292
0.963,-0.271,-7.854,LEFT,0.999
0.667,0.745,-7.854,LEFT,0.501
0.5,0.866,-7.854,RIGHT,0.315
-0.485,0.875,-7.854,RIGHT,-0.659
0.0,-1.0,0.0,LEFT,-0.001
-0.025,-1.0,0.489,RIGHT,-0.033
-0.047,-0.999,-0.052,RIGHT,-0.045
-0.015,-1.0,-0.583,RIGHT,-0.002
0.068,-0.998,-1.053,RIGHT,0.09
0.191,-0.982,-1.416,RIGHT,0.219
0.34,-0.941,-1.642,RIGHT,0.371
0.493,-0.87,-1.717,RIGHT,0.523
0.632,-0.775,-1.646,RIGHT,0.658
0.745,-0.667,-1.453,RIGHT,0.764
0.826,-0.563,-1.167,RIGHT,0.839
0.878,-0.478,-0.82,RIGHT,0.886
0.907,-0.422,-0.437,RIGHT,0.91
0.913,-0.409,-0.279,RIGHT,0.915
0.916,-0.402,0.119,RIGHT,0.915
0.903,-0.43,0.508,RIGHT,0.898
0.871,-0.492,0.872,RIGHT,0.862
0.816,-0.579,1.19,RIGHT,0.801
0.732,-0.681,1.437,RIGHT,0.712
0.62,-0.785,1.587,RIGHT,0.595
0.486,-0.874,1.614,RIGHT,0.458
0.343,-0.939,1.505,RIGHT,0.315
0.21,-0.978,1.261,RIGHT,0.186
0.102,-0.995,0.9,RIGHT,0.085
0.034,-0.999,0.456,RIGHT,0.026
0.013,-1.0,-0.027,RIGHT,0.014
0.04,-0.999,-0.503,RIGHT,0.05
0.111,-0.994,-0.925,RIGHT,0.13
0.22,-0.976,-1.255,RIGHT,0.244
0.296,-0.955,-1.396,LEFT,0.321
0.388,-0.922,-0.544,LEFT,0.396
0.397,-0.918,0.349,LEFT,0.389
0.325,-0.946,1.201,LEFT,0.3
0.172,-0.985,1.934,LEFT,0.132
-0.051,-0.999,2.476,LEFT,-0.1
-0.309,-0.951,2.774,LEFT,-0.362
-0.562,-0.827,2.817,LEFT,-0.607
-0.765,-0.644,2.634,LEFT,-0.797
-0.899,-0.438,2.288,LEFT,-0.918
-0.97,-0.243,1.847,LEFT,-0.978
-0.996,-0.085,1.365,LEFT,-0.998
-1.0,0.027,0.874,LEFT,-0.999
-0.996,0.09,0.39,LEFT,-0.995
-0.994,0.106,-0.086,LEFT,-0.995
-0.997,0.073,-0.559,LEFT,-0.998
-1.0,-0.006,-1.03,LEFT,-1.0
-0.999,-0.051,-1.217,RIGHT,-0.997
-0.97,-0.244,-2.667,RIGHT,-0.955
-0.835,-0.55,-4.031,RIGHT,-0.787
-0.503,-0.865,-5.159,RIGHT,-0.409
-0.2,-0.98,-5.636,LEFT,-0.09
0.328,-0.945,-5.013,LEFT,0.42
0.707,-0.707,-3.944,LEFT,0.759
0.898,-0.441,-2.611,LEFT,0.919
0.965,-0.263,-1.173,LEFT,0.97
0.975,-0.22,0.285,LEFT,0.974
0.949,-0.317,1.722,LEFT,0.936
0.845,-0.535,3.086,LEFT,0.809
0.595,-0.804,4.269,LEFT,0.522
0.164,-0.986,5.107,LEFT,0.061
-0.359,-0.933,5.458,RIGHT,-0.457
-0.758,-0.652,4.342,RIGHT,-0.811
-0.942,-0.337,2.957,RIGHT,-0.959
-0.993,-0.121,1.481,RIGHT,-0.996
-0.999,-0.047,-0.004,RIGHT,-0.999
-0.993,-0.121,-1.474,RIGHT,-0.988
-0.942,-0.335,-2.906,RIGHT,-0.92
-0.765,-0.644,-4.222,RIGHT,-0.707
-0.384,-0.923,-5.255,RIGHT,-0.284
0.048,-0.999,-5.748,NONE,0.162
0.572,-0.82,-5.378,NONE,0.655
0.895,-0.446,-4.589,NONE,0.932
0.999,-0.051,-3.605,NONE,1.0
0.967,0.256,-2.604,NONE,0.953
0.891,0.454,-1.672,NONE,0.876
0.828,0.561,-0.82,NONE,0.819
0.803,0.595,-0.02,NONE,0.804
0.825,0.564,0.771,NONE,0.835
0.886,0.464,1.595,NONE,0.901
0.961,0.275,2.48,NONE,0.974
1.0,-0.015,3.418,NONE,0.996
0.919,-0.393,4.333,NONE,0.881
0.64,-0.768,5.068,NONE,0.558
0.166,-0.986,5.422,NONE,0.058
-0.364,-0.931,5.267,NONE,-0.459
-0.765,-0.644,4.648,NONE,-0.821
-0.962,-0.275,3.744,NONE,-0.979
-0.999,0.046,2.741,NONE,-0.995
-0.964,0.267,1.754,NONE,-0.954
-0.954,0.299,1.563,NONE,-0.945
-0.916,0.402,0.637,NONE,-0.911
-0.908,0.419,-0.255,NONE,-0.911
-0.935,0.355,-1.149,NONE,-0.944
-0.98,0.2,-2.071,NONE,-0.987
-0.999,-0.053,-3.019,NONE,-0.993
-0.921,-0.391,-3.936,NONE,-0.886
-0.672,-0.741,-4.689,NONE,-0.598
-0.241,-0.97,-5.099,NONE,-0.141
0.264,-0.964,-5.036,NONE,0.359
0.681,-0.733,-4.512,NONE,0.743
0.844,-0.536,-4.034,RIGHT,0.884
0.983,-0.182,-3.588,RIGHT,0.994
0.989,0.149,-3.08,RIGHT,0.978
0.907,0.42,-2.617,RIGHT,0.884
0.78,0.626,-2.264,RIGHT,0.751
0.628,0.778,-2.051,RIGHT,0.596
0.46,0.888,-1.996,RIGHT,0.424
0.271,0.963,-2.115,RIGHT,0.229
0.049,0.999,-2.433,RIGHT,-0.001
-0.218,0.976,-2.985,RIGHT,-0.278
-0.277,0.961,-3.128,NONE,-0.338
-0.574,0.819,-3.513,NONE,-0.631
-0.838,0.546,-4.171,NONE,-0.881
-0.993,0.119,-5.036,NONE,-1.0
-0.908,-0.418,-5.938,NONE,-0.852
-0.489,-0.872,-6.587,NONE,-0.369
0.158,-0.987,-6.689,NONE,0.288
0.722,-0.692,-6.173,NONE,0.801
0.982,-0.19,-5.254,NONE,0.996
0.96,0.28,-4.237,NONE,0.934
0.79,0.614,-3.335,NONE,0.748
0.576,0.817,-2.636,NONE,0.533
0.367,0.93,-2.151,NONE,0.328
0.328,0.945,-2.079,NONE,0.289
0.14,0.99,-1.832,NONE,0.103
-0.039,0.999,-1.765,NONE,-0.074
-0.217,0.976,-1.872,NONE,-0.254
-0.407,0.913,-2.157,NONE,-0.447
-0.611,0.792,-2.631,NONE,-0.652
-0.815,0.58,-3.301,NONE,-0.852
-0.969,0.245,-4.146,NONE,-0.987
-0.977,-0.212,-5.071,NONE,-0.95
-0.723,-0.691,-5.874,NONE,-0.636
-0.195,-0.981,-6.28,NONE,-0.07
0.415,-0.91,-6.105,NONE,0.522
0.845,-0.535,-5.407,NONE,0.897
0.998,-0.07,-4.434,NONE,1.0
0.949,0.316,-3.429,NONE,0.925
0.872,0.489,-2.874,RIGHT,0.843
0.71,0.705,-2.569,RIGHT,0.673
0.514,0.858,-2.442,RIGHT,0.472
0.29,0.957,-2.52,RIGHT,0.241
0.028,1.0,-2.834,RIGHT,-0.029
-0.278,0.961,-3.422,RIGHT,-0.345
0.0,-1.0,0.0,RIGHT,0.001
0.025,-1.0,-0.489,RIGHT,0.035
0.096,-0.995,-0.927,RIGHT,0.115
0.205,-0.979,-1.271,RIGHT,0.231
0.34,-0.941,-1.491,RIGHT,0.367
0.48,-0.877,-1.574,RIGHT,0.507
0.61,-0.792,-1.523,RIGHT,0.634
0.718,-0.696,-1.355,RIGHT,0.736
0.798,-0.602,-1.097,RIGHT,0.811
0.851,-0.525,-0.778,RIGHT,0.859
0.881,-0.473,-0.421,RIGHT,0.885
0.891,-0.453,-0.123,NONE,0.892
0.877,-0.48,0.744,NONE,0.869
0.816,-0.579,1.566,NONE,0.796
0.689,-0.725,2.289,NONE,0.654
0.48,-0.877,2.843,NONE,0.429
0.197,-0.98,3.15,NONE,0.135
-0.118,-0.993,3.158,NONE,-0.181
-0.41,-0.912,2.864,RIGHT,-0.46
-0.612,-0.791,1.83,RIGHT,-0.639
-0.706,-0.708,0.664,RIGHT,-0.714
-0.711,-0.703,-0.538,RIGHT,-0.701
-0.627,-0.779,-1.69,RIGHT,-0.599
-0.441,-0.898,-2.7,RIGHT,-0.39
-0.146,-0.989,-3.465,RIGHT,-0.076
0.223,-0.975,-3.893,RIGHT,0.299
0.582,-0.814,-3.955,RIGHT,0.643
0.844,-0.536,-3.708,RIGHT,0.881
0.977,-0.214,-3.27,RIGHT,0.989
0.996,0.087,-2.765,RIGHT,0.99
0.943,0.332,-2.285,RIGHT,0.927
0.855,0.519,-1.882,RIGHT,0.835
0.753,0.658,-1.576,RIGHT,0.732
0.649,0.761,-1.374,RIGHT,0.628
0.565,0.825,-1.288,RIGHT,0.543
0.456,0.89,-1.275,RIGHT,0.432
0.334,0.942,-1.373,RIGHT,0.308
0.193,0.981,-1.598,RIGHT,0.161
0.017,1.0,-1.974,RIGHT,-0.024
-0.206,0.979,-2.54,RIGHT,-0.256
-0.479,0.878,-3.342,RIGHT,-0.538
-0.774,0.633,-4.419,RIGHT,-0.828
-0.984,0.179,-5.744,RIGHT,-0.998
-0.894,-0.449,-7.134,RIGHT,-0.819
-0.328,-0.945,-7.854,RIGHT,-0.168
0.487,-0.873,-7.854,RIGHT,0.628
0.85,-0.526,-7.854,LEFT,0.925
0.978,0.207,-6.856,LEFT,0.942
0.681,0.732,-5.461,LEFT,0.599
0.254,0.967,-4.451,LEFT,0.169
-0.154,0.988,-3.865,LEFT,-0.23
-0.504,0.864,-3.655,LEFT,-0.566
-0.781,0.624,-3.755,LEFT,-0.826
-0.96,0.28,-4.079,LEFT,-0.98
-0.989,-0.145,-4.506,LEFT,-0.972
-0.817,-0.577,-4.862,LEFT,-0.757
-0.446,-0.895,-4.945,LEFT,-0.356
0.019,-1.0,-4.607,LEFT,0.11
0.43,-0.903,-3.836,LEFT,0.496
0.699,-0.715,-2.737,LEFT,0.736
0.816,-0.579,-1.72,RIGHT,0.835
0.895,-0.446,-1.363,RIGHT,0.907
0.941,-0.339,-0.949,RIGHT,0.947
0.963,-0.27,-0.508,RIGHT,0.965
0.97,-0.243,-0.057,RIGHT,0.97
0.966,-0.259,0.391,RIGHT,0.964
0.948,-0.318,0.824,RIGHT,0.943
0.0,-1.0,0.0,LEFT,-0.001
-0.025,-1.0,0.489,LEFT,-0.035
-0.096,-0.995,0.927,LEFT,-0.115
-0.205,-0.979,1.271,LEFT,-0.231
-0.34,-0.941,1.491,LEFT,-0.367
-0.48,-0.877,1.574,LEFT,-0.507
-0.61,-0.792,1.523,LEFT,-0.634
-0.718,-0.696,1.355,LEFT,-0.736
-0.798,-0.602,1.097,LEFT,-0.811
-0.851,-0.525,0.778,LEFT,-0.859
-0.881,-0.473,0.421,LEFT,-0.885
-0.892,-0.451,0.048,LEFT,-0.892
-0.886,-0.464,-0.323,LEFT,-0.883
-0.862,-0.507,-0.676,LEFT,-0.854
-0.816,-0.578,-0.992,LEFT,-0.804
-0.746,-0.666,-1.248,LEFT,-0.729
-0.65,-0.76,-1.42,LEFT,-0.628
-0.533,-0.846,-1.487,RIGHT,-0.505
-0.357,-0.934,-2.411,RIGHT,-0.31
-0.086,-0.996,-3.107,RIGHT,-0.024
0.244,-0.97,-3.5,RIGHT,0.311
0.566,-0.824,-3.563,RIGHT,0.623
0.813,-0.582,-3.344,RIGHT,0.85
0.953,-0.301,-2.939,RIGHT,0.969
0.999,-0.036,-2.448,RIGHT,1.0
0.983,0.183,-1.951,RIGHT,0.976
0.938,0.347,-1.491,RIGHT,0.927
0.885,0.465,-1.085,RIGHT,0.875
0.84,0.543,-0.732,RIGHT,0.832
0.808,0.59,-0.42,RIGHT,0.803
0.791,0.612,-0.136,RIGHT,0.789
0.789,0.615,-0.026,NONE,0.789
0.81,0.586,0.75,NONE,0.82
0.872,0.489,1.56,NONE,0.888
0.952,0.307,2.434,NONE,0.966
1.0,0.022,3.367,NONE,0.999
0.935,-0.353,4.29,NONE,0.901
0.675,-0.738,5.05,NONE,0.596
0.21,-0.978,5.444,NONE,0.102
-0.326,-0.946,5.331,NONE,-0.423
-0.744,-0.669,4.741,NONE,-0.803
-0.955,-0.297,3.849,NONE,-0.975
-0.999,0.034,2.847,NONE,-0.996
-0.99,0.139,2.447,NONE,-0.983
-0.944,0.33,1.478,NONE,-0.935
-0.906,0.423,0.563,LEFT,-0.902
-0.89,0.456,0.181,LEFT,-0.888
-0.89,0.456,-0.19,LEFT,-0.892
-0.907,0.422,-0.565,LEFT,-0.911
-0.936,0.352,-0.959,LEFT,-0.943
-0.971,0.24,-1.382,LEFT,-0.977
-0.997,0.083,-1.831,LEFT,-0.999
-0.992,-0.123,-2.289,LEFT,-0.986
-0.931,-0.366,-2.712,LEFT,-0.909
-0.789,-0.615,-3.033,LEFT,-0.75
-0.562,-0.827,-3.169,LEFT,-0.508
-0.28,-0.96,-3.053,LEFT,-0.221
0.005,-1.0,-2.656,LEFT,0.057
0.237,-0.971,-2.009,LEFT,0.275
0.275,-0.961,-1.854,LEFT,0.309
0.409,-0.912,-0.998,LEFT,0.426
0.458,-0.889,-0.06,LEFT,0.457
0.421,-0.907,0.873,LEFT,0.403
0.299,-0.954,1.719,LEFT,0.264
0.095,-0.995,2.398,LEFT,0.047
-0.168,-0.986,2.84,LEFT,-0.224
-0.446,-0.895,3.009,LEFT,-0.5
-0.69,-0.724,2.917,LEFT,-0.73
-0.73,-0.683,2.872,NONE,-0.768
-0.876,-0.483,2.053,NONE,-0.894
-0.941,-0.337,1.142,NONE,-0.948
-0.962,-0.274,0.2,NONE,-0.962
-0.954,-0.3,-0.739,NONE,-0.949
-0.924,-0.382,-1.468,RIGHT,-0.911
-0.821,-0.571,-2.81,RIGHT,-0.786
-0.582,-0.813,-3.977,RIGHT,-0.514
-0.27,-0.963,-4.683,RIGHT,-0.178
0.221,-0.975,-5.163,RIGHT,0.32
0.676,-0.737,-5.161,RIGHT,0.748
0.947,-0.322,-4.797,RIGHT,0.973
0.992,0.125,-4.285,RIGHT,0.978
0.862,0.506,-3.824,RIGHT,0.822
0.623,0.782,-3.552,RIGHT,0.567
0.316,0.949,-3.552,RIGHT,0.247
-0.048,0.999,-3.88,RIGHT,-0.126
-0.451,0.892,-4.581,RIGHT,-0.532
-0.829,0.56,-5.664,RIGHT,-0.888
-0.999,-0.039,-7.024,RIGHT,-0.983
-0.69,-0.724,-7.854,RIGHT,-0.559
0.113,-0.994,-7.854,RIGHT,0.29
0.29,-0.957,-7.854,LEFT,0.457
0.457,-0.889,-7.854,NONE,0.606
0.97,-0.242,-7.854,NONE,0.996
0.873,0.488,-7.037,NONE,0.797
0.387,0.922,-6.334,NONE,0.268
-0.222,0.975,-6.19,NONE,-0.341
-0.758,0.652,-6.62,NONE,-0.838
-1.0,0.009,-7.447,NONE,-0.99
-0.956,-0.292,-7.803,LEFT,-0.899
-0.464,-0.886,-7.854,RIGHT,-0.316
0.338,-0.941,-7.854,RIGHT,0.491
0.925,-0.379,-7.854,RIGHT,0.975
0.919,0.394,-7.669,RIGHT,0.849
0.404,0.915,-7.415,RIGHT,0.265
-0.332,0.943,-7.799,RIGHT,-0.476
-0.919,0.394,-7.854,RIGHT,-0.975
-0.853,-0.522,-7.854,RIGHT,-0.728
0.049,-0.999,-7.854,RIGHT,0.267
0.914,-0.405,-7.854,RIGHT,0.98
0.799,0.601,-7.854,RIGHT,0.659
0.0,-1.0,0.0,RIGHT,0.001
0.025,-1.0,-0.489,RIGHT,0.035
0.096,-0.995,-0.927,RIGHT,0.115
0.136,-0.991,-1.077,RIGHT,0.158
0.257,-0.966,-1.375,RIGHT,0.284
0.395,-0.918,-1.541,RIGHT,0.424
0.534,-0.845,-1.569,RIGHT,0.56
0.657,-0.754,-1.468,RIGHT,0.678
0.754,-0.657,-1.261,RIGHT,0.77
0.822,-0.569,-0.976,RIGHT,0.833
0.866,-0.501,-0.638,RIGHT,0.872
0.888,-0.46,-0.273,RIGHT,0.89
0.892,-0.452,0.102,RIGHT,0.89
0.878,-0.478,0.468,RIGHT,0.874
0.874,-0.487,0.538,LEFT,0.867
0.809,-0.588,1.857,LEFT,0.785
0.641,-0.768,3.053,LEFT,0.591
0.333,-0.943,4.006,LEFT,0.255
-0.093,-0.996,4.587,LEFT,-0.185
-0.533,-0.846,4.728,LEFT,-0.611
-0.856,-0.518,4.487,LEFT,-0.898
-0.993,-0.118,4.024,LEFT,-0.999
-0.967,0.256,3.514,LEFT,-0.947
-0.832,0.555,3.093,LEFT,-0.797
-0.635,0.773,2.841,LEFT,-0.59
-0.396,0.918,2.805,LEFT,-0.344
-0.118,0.993,3.021,LEFT,-0.057
0.206,0.979,3.528,LEFT,0.275
0.419,0.908,3.988,RIGHT,0.489
0.737,0.676,4.022,RIGHT,0.79
0.947,0.32,4.317,RIGHT,0.972
0.992,-0.126,4.738,RIGHT,0.975
0.814,-0.58,5.093,RIGHT,0.751
0.422,-0.907,5.162,RIGHT,0.327
-0.066,-0.998,4.787,RIGHT,-0.16
-0.485,-0.874,3.962,RIGHT,-0.551
-0.75,-0.662,2.809,RIGHT,-0.784
-0.874,-0.487,1.483,RIGHT,-0.886
-0.909,-0.416,0.096,RIGHT,-0.909
-0.883,-0.469,-1.282,RIGHT,-0.869
-0.852,-0.523,-1.816,RIGHT,-0.831
-0.699,-0.715,-3.062,RIGHT,-0.653
-0.404,-0.915,-4.079,RIGHT,-0.326
0.029,-1.0,-4.727,RIGHT,0.123
0.492,-0.87,-4.92,RIGHT,0.575
0.723,-0.691,-4.831,RIGHT,0.786
0.956,-0.293,-4.445,RIGHT,0.978
0.993,0.121,-3.933,RIGHT,0.98
0.882,0.471,-3.468,RIGHT,0.848
0.682,0.732,-3.164,RIGHT,0.634
0.426,0.905,-3.086,RIGHT,0.369
0.124,0.992,-3.282,RIGHT,0.057
-0.225,0.974,-3.793,RIGHT,-0.3
-0.528,0.849,-4.455,LEFT,-0.601
-0.845,0.535,-4.593,LEFT,-0.89
-0.996,0.089,-4.964,LEFT,-1.0
-0.91,-0.415,-5.368,LEFT,-0.859
-0.559,-0.829,-5.552,LEFT,-0.464
-0.259,-0.966,-5.461,RIGHT,-0.151
0.305,-0.952,-5.884,RIGHT,0.415
0.781,-0.624,-5.777,RIGHT,0.848
0.993,-0.117,-5.327,RIGHT,1.0
0.925,0.38,-4.816,RIGHT,0.885
0.659,0.752,-4.482,RIGHT,0.589
0.271,0.963,-4.475,RIGHT,0.183
0.0,1.0,-4.666,NONE,-0.093
-0.454,0.891,-4.844,NONE,-0.539
-0.832,0.555,-5.434,NONE,-0.888
-1.0,0.004,-6.297,NONE,-0.992
